Mean of the integrated profile,Standard deviation of the integrated profile,Excess kurtosis of the integrated profile,Skewness of the integrated profile,Mean of the DM-SNR curve,Standard deviation of the DM-SNR curve,Excess kurtosis of the DM-SNR curve,Skewness of the DM-SNR curve,"Class label (0 = negative, 1 = positive)"
123.2890625,52.18209588,0.174267658,0.01608879,12.33026756,37.2185373,3.154102362,9.488022002,0
77.7890625,38.68717737,1.041911621,2.601154182,1.716555184,13.88073038,10.85431273,142.3388315,0
135.390625,47.16066859,0.020583274,0.159308991,3.10367893,17.49106661,7.694336891,72.49736589,0
134.984375,52.58311641,0.089377759,-0.320526436,2.715719064,14.90660289,8.207316424,92.20970173,0
134.7265625,42.49093926,0.12330264,0.272347083,0.963210702,12.83039547,15.50702205,257.6008692,0
96.2578125,53.27013206,0.590384572,0.4753859,3.269230769,17.39755748,7.226537956,65.14340995,0
102.8984375,48.63927166,0.311980498,0.084053496,2.278428094,15.12208632,10.78361265,139.5290881,0
83.2109375,48.25382957,0.652882252,0.464878722,2.837792642,17.49325077,8.857383915,95.74672901,0
137.8828125,41.07531594,-0.191620268,0.817939965,6.014214047,29.39474105,5.834406339,36.09475633,0
126.453125,46.70383071,-0.197472928,0.151290186,2.148829431,16.84251043,9.401410885,100.3349122,0
139.484375,45.91227783,-0.190001323,0.355671782,1.782608696,12.4222491,11.17184766,171.3297163,0
137.546875,51.36980804,-0.174958562,-0.122366299,2.882107023,21.46390719,8.664965173,80.40178923,0
117.6875,45.12616861,0.117912018,0.298967026,1.581939799,14.63682332,11.34759446,144.8544548,0
120.3359375,49.548631,-0.016549504,-0.284695726,18.01923077,49.62013358,2.657635694,5.65003724,0
94.7734375,36.37762337,0.667411434,2.099898537,1.107859532,12.95048088,13.46180478,199.4490059,0
120.21875,51.13965827,0.031403247,-0.28927795,1.06187291,11.57379339,15.87532933,291.5132692,0
135.8359375,49.46001816,0.077007102,-0.076658066,1.247491639,10.65915933,14.81645391,293.25189,0
111.34375,42.44434545,0.326084763,0.57160102,2.136287625,14.38269309,9.124559579,108.8994399,0
106.4921875,44.15951131,0.427115204,0.546426143,1.56270903,14.47620285,12.02347046,162.8865596,0
33.3203125,33.01868164,4.647928345,24.50116729,139.1722408,72.7871118,-0.31980499,-0.787785556,1
115.1015625,52.50756491,0.113357973,-0.2930537,93.1187291,86.36039608,-0.114307912,-1.907472685,0
94.609375,54.49601969,0.771788972,0.120272844,122.993311,107.9474895,-0.181645431,-1.836730654,0
118.203125,55.08109921,-0.070775834,-0.377993387,1.495819398,12.53199848,12.18685415,184.6618838,0
117.2890625,51.91867925,0.483325837,-0.260869968,4.642976589,23.5452768,6.613578984,49.88147129,0
116.1484375,44.66263991,0.110857831,0.220730775,3.029264214,22.28272978,7.790635316,62.489326,0
92.875,53.19377901,0.653816387,0.09937567,42.14715719,79.0656669,1.359826672,-0.106536947,0
105.9609375,48.5496528,0.61673775,0.50094631,63.16722408,85.3273382,0.63255938,-1.547940266,0
98.9921875,45.38937377,0.408522546,0.361049546,1.950668896,15.84878611,9.932203919,113.3182285,0
97.2734375,54.62596035,0.364745386,-0.193731295,188.2959866,80.17743294,-1.486332582,0.791278687,0
122.515625,51.90179795,0.029047344,-0.289134043,17.68311037,53.40087008,2.718129102,5.503381466,0
130.6328125,55.36129502,-0.000412533,-0.429760698,2.605351171,21.23868429,8.480264977,73.21355205,0
131.765625,50.56176365,-0.120180539,-0.080523729,77.90217391,74.20047392,-0.059245385,-1.905129771,0
119.421875,51.65277845,0.01282408,-0.492492093,2.763377926,16.64150923,9.05708003,101.3630616,0
133.90625,48.2633462,-0.064065891,-0.253501808,2.424749164,13.09657425,9.526485153,135.7234797,0
101.375,45.35932925,0.690027977,1.009822367,0.722408027,9.284064073,19.99435208,491.3668406,0
149.0078125,53.06592246,-0.31595724,-0.118581169,5.561036789,24.56178722,5.406970558,33.00660382,0
127.0078125,47.96784341,0.308369922,0.028843643,17.56103679,50.30783618,2.768575547,6.297872078,0
132.7734375,42.20063959,0.148349539,0.652739916,1.098662207,11.83853035,14.16884668,236.4930536,0
94.2421875,38.08866016,0.490929532,1.629228636,0.897157191,11.76250314,15.77892784,277.5045073,0
112.1640625,45.1067791,0.250823354,-0.159151456,2.406354515,14.39233212,9.793717733,125.7758362,0
110.5625,44.05070764,0.281133947,0.527592172,3.444816054,18.04818332,7.425411172,67.06647123,0
150.53125,43.05282683,-0.408802291,0.59982549,7.670568562,36.86255548,4.64168975,19.80537915,0
118.46875,52.18266258,0.160420734,-0.150358826,3.413879599,25.24091495,7.708200503,59.73388067,0
129.1953125,50.0150069,0.141788511,-0.406756289,83.7173913,68.8681941,-0.344278817,-1.756367135,0
102.5078125,49.37531584,0.45296237,0.356406343,2.684782609,16.92369663,7.673836715,71.86996199,0
55.4140625,31.37139604,3.477271147,19.17770777,44.24832776,74.952768,1.475518222,0.727717019,1
101.65625,40.0613665,0.248605958,0.777562644,3.377926421,21.30015579,7.086230907,54.22525788,0
126.8359375,52.54459079,-0.199619402,-0.375729634,124.0025084,109.7126491,-0.204138206,-1.887131091,0
81.78125,40.45308577,0.946858853,2.283359105,3.675585284,22.46658848,7.19602178,57.11923449,0
148.3671875,45.91923465,-0.256341077,-0.030233739,6.219899666,30.05743063,5.052466646,25.76875874,0
102.015625,41.90912497,0.475300101,0.638988696,1.415551839,11.2799757,14.04502706,253.7852437,0
120.3515625,49.4359734,0.047764696,-0.265939922,3.677257525,19.6738333,7.201876934,62.52226015,0
118.9921875,42.5127731,0.060591699,0.87277234,2.800167224,19.67242693,8.099209086,72.16017501,0
131.078125,58.72680518,0.084071327,-0.528314355,3.049331104,17.52609353,8.229650471,83.15196872,0
125.28125,58.62992217,-0.055635911,-0.798099912,3.051839465,20.6181396,8.163140691,71.66551154,0
79.3203125,36.44772232,1.789567929,5.739769942,23.47909699,54.63315235,2.498294042,5.348673764,1
130.40625,59.92331525,-0.429570461,-0.578362987,151.0961538,48.20351177,-2.018626451,3.70636169,0
129.5625,45.72809414,0.230736811,0.101755712,3.545150502,18.04895243,6.806958427,57.94977127,0
138.0390625,52.99209881,-0.187305605,-0.542498468,2.567725753,15.1730132,8.989732457,103.4863695,0
109.53125,42.93271216,0.397432202,0.759857062,1.85451505,14.73179069,10.56549203,130.7526862,0
136.703125,38.06826914,-0.249720724,1.146827573,2.739966555,20.28361056,8.329993561,75.45181666,0
25.5078125,62.13593919,2.872564938,6.614724178,162.9874582,76.1636309,-0.420447708,-1.151424761,1
134.171875,49.02408677,-0.487158076,0.306755775,2.251672241,22.40097583,9.880394998,95.95913722,0
131.6796875,52.94778288,-0.104548506,-0.531617092,54.08528428,82.41560648,0.8865244,-1.167531442,0
113.34375,43.1815639,0.290012087,0.754369998,4.550167224,26.7539887,6.475539722,43.65456688,0
127.59375,51.17791233,-0.005686301,-0.156695949,111.8787625,79.24437997,-0.663367437,-1.465280829,0
131.59375,52.18932444,0.094119274,0.006717872,3.363712375,19.54915734,8.168628883,76.56377593,0
123.5,62.56833764,-0.111580441,-0.769203984,8.026755853,37.05736699,4.747849306,21.75724644,0
107.046875,33.09169537,0.377343402,2.891545967,1.698160535,11.8924963,11.9680791,198.0984306,0
109.703125,48.4499354,0.495518625,0.123941829,2.60451505,18.52165721,8.442538583,78.49369937,0
125.9375,52.38450839,0.231696838,-0.25858802,3.876254181,25.97786049,7.26359447,54.01563415,0
143.25,37.80645613,-0.229588505,1.237165118,4.9590301,27.47977354,6.151730833,39.52776428,0
99.6484375,45.56530167,0.247321372,0.161564318,2.173076923,16.57331873,9.968560297,115.9644053,0
14.984375,31.6415432,6.056434764,37.83680375,87.14882943,69.73715288,0.416348214,-0.492008325,1
117.296875,56.73215019,0.204980461,-0.650097533,20.86204013,56.59873308,2.713656314,6.152654133,0
105.9375,45.33706231,0.30824094,0.278156913,1.628762542,17.22784483,11.39533259,135.1537511,0
128.1328125,58.82925121,-0.042138871,-0.780193824,23.89966555,61.84185219,2.462663154,4.534748108,0
112.8125,45.53342694,0.241053395,0.252976508,4.367892977,27.2744954,6.750003011,46.747311,0
109.65625,52.273535,0.242430853,-0.406318997,2.54264214,19.18486952,8.825366347,85.3007336,0
107.828125,46.27518054,0.059670912,-0.256342243,3.326923077,22.45484456,7.35090225,57.15808562,0
88.171875,38.97417201,0.505704838,1.642323169,2.06270903,15.56006532,9.167450697,100.1521181,0
124.796875,45.09804586,0.286939643,-0.171916468,5.556020067,25.38399488,5.147507905,28.11221177,0
122.09375,50.78346149,0.01799367,-0.417075863,1.796822742,13.68456238,10.42457337,138.0645921,0
136.6484375,49.28006535,-0.297637189,-0.026361018,3.08277592,16.9395148,7.919433455,79.13662558,0
133.296875,53.65330829,-0.041624087,-0.318092359,95.98411371,86.55749292,-0.174834832,-1.898847638,0
104.671875,44.1862375,0.545898258,0.637835796,2.954849498,21.64805833,7.959921167,66.50137812,0
121.0390625,52.02003856,-0.222374527,-0.3487913,3,17.99419267,8.505253164,85.74187564,0
104.1015625,42.55544909,0.305091817,0.549835404,98.16053512,87.67843334,-0.191017597,-1.885493623,0
102.2578125,49.71877885,0.315767689,-0.079812152,1.70735786,12.44914657,11.62145497,179.094277,0
46.2734375,31.46469123,3.667177223,21.17597987,77.08026756,79.94717264,0.615688179,-0.93197616,1
129.5703125,46.51388966,0.066709496,0.088722665,96.56939799,91.1085172,-0.085366071,-1.923944682,0
122.7578125,35.92760648,0.088411292,1.489615887,2.599498328,15.19855101,8.644428009,96.20412896,0
128.1328125,51.26666971,0.1887098,-0.032954645,2.93729097,18.51493785,7.767477087,69.41805817,0
143.296875,41.56383633,-1.083823097,1.602988763,37.76588629,81.13232125,1.790541316,1.328746876,0
129.765625,46.10932735,-0.022597773,-0.354383986,4.627090301,23.48321257,6.345029164,47.05431955,0
124.1796875,56.79203201,0.105090876,-0.344208885,2.496655518,13.70157897,9.318368709,124.0774541,0
101.546875,51.30817725,0.326426159,-0.132630129,0.802675585,12.27082325,16.97627133,305.6644666,0
84.7578125,32.61248469,1.016458767,4.744440101,5.910535117,30.445074,5.614905083,32.08310155,0
98.46875,40.45134761,0.314458878,0.886810107,1.683946488,13.0465635,13.48958878,227.4718075,0
109.3046875,45.2587282,0.547538909,0.574392041,3.497491639,20.00332315,8.6690706,85.89064431,0
104.28125,44.49665323,0.505881257,0.798319244,2.113712375,19.5257427,9.936029118,102.1300342,0
118.4453125,48.64633346,0.216225549,-0.101375641,1.99916388,14.37077695,10.09877811,126.6980642,0
87.6953125,43.84054177,0.518128132,0.549357837,4.044314381,21.02699037,6.825063162,53.93919499,0
142.4609375,47.8929311,0.134878085,-0.169543958,9.914715719,39.15983563,4.07321744,15.76418905,0
118.71875,55.87597,0.163092692,-0.58628064,1.483277592,13.21695303,12.14355722,176.2531213,0
105.8671875,47.00820591,0.320634894,0.451762363,2.367892977,17.72212416,8.99610852,90.7376304,0
146.15625,57.08825918,-0.298125307,-0.3986146,2.83361204,15.77474933,8.808299887,98.26459364,0
104.203125,49.00244882,0.337055907,0.027494175,22.08361204,57.25543919,2.455170824,4.548635462,0
122.53125,57.25776933,0.044352394,-0.578447573,7.224080268,32.92021807,5.156954624,27.22456974,0
97.4140625,43.65749638,0.456108308,0.823766476,1.989966555,17.79918358,10.14478276,111.8042062,0
99.0234375,52.74651423,0.497680192,0.070500865,1.341137124,16.02920662,13.16596575,181.1651368,0
127.2890625,54.01405378,0.171367144,-0.66339054,2.839464883,20.30406769,8.457133871,77.13464175,0
112.2421875,37.93698437,0.236393985,1.129205746,5.003344482,26.89406921,6.2744555,42.30514533,0
115.625,49.31784667,0.270482191,-0.356831039,3.838628763,19.58819041,7.785787688,74.87378597,0
66.0859375,33.80759607,2.382131399,10.54549866,18.16889632,55.74309414,2.993356094,7.536158187,1
134.625,38.76028089,0.012806896,0.77002819,34.78929766,68.98783824,1.627871855,0.975553603,0
138.2265625,44.15176505,-0.122996008,0.113646453,10.65133779,38.46800356,3.790494651,13.91172885,0
82.1640625,41.33131707,0.674340851,1.733697432,2.081103679,13.34502065,10.11340172,137.8719478,0
100.1171875,44.86709908,0.518083157,0.440126378,2.492474916,17.76154136,9.114813117,95.15711003,0
126.03125,44.12197892,0.045594039,0.836747573,1.295986622,13.34207833,12.85280687,188.6415675,0
126.03125,49.89519289,0.194225542,-0.014141621,1.405518395,13.92743748,11.8388772,159.594156,0
118.53125,51.13461668,0.084105794,-0.115838597,2.330267559,18.55261307,9.14320766,90.29219986,0
96.0703125,74.56008311,0.703671126,-0.96008249,10.63461538,35.09606176,3.711222329,14.28225887,1
136.453125,55.66008155,-0.007838337,-0.639507173,2.647157191,19.16206843,8.452301785,77.85639114,0
97.8515625,45.4991569,0.509303258,0.413154975,1.383779264,13.02656295,12.45766581,187.2728313,0
89.96875,41.19180317,0.567477926,0.817255547,1.652173913,15.63690495,11.28031198,141.4058871,0
99.015625,40.46680437,0.516635647,1.239205695,1.682274247,13.14809091,10.95997909,154.1649983,0
132.75,57.10571337,-0.07389688,-0.787592966,4.00083612,23.78567553,6.789811872,50.48071829,0
118.5859375,46.62106675,0.329897664,0.345920116,2.008361204,12.4271091,10.66291516,163.8158658,0
115.515625,49.41327383,0.252146935,0.000825584,2.426421405,14.60570183,9.358370276,115.522578,0
141.2890625,56.34147456,0.033028781,-0.545662326,1.762541806,14.50667479,10.97537724,145.207242,0
129,46.19236273,0.29024413,0.398319787,2.617056856,18.08763995,8.727067078,89.94329402,0
110.1484375,44.17615481,0.390008852,0.053041631,8.464046823,36.93467357,4.604274963,20.79257816,0
109.671875,50.19946299,0.409662464,-0.033600789,7.654682274,36.41431028,4.838898395,22.53055788,0
152.21875,54.58464435,-0.166916255,-0.437966195,0.685618729,9.458401825,20.29661941,480.7530292,0
97.6640625,48.09857673,0.563274334,0.681207712,2.088628763,13.45326996,11.31517661,166.2576011,0
103.9140625,42.06301585,0.476930869,0.691782364,2.308528428,17.69821224,9.334880917,96.96275913,0
118.953125,50.77537226,0.058438341,-0.485124053,2.302675585,16.67795572,8.85615992,93.84777191,0
111.015625,44.68238334,0.077302166,0.053498516,2.589464883,20.08825484,9.288042804,92.71740185,0
127.7265625,58.15116546,-0.027425887,-0.555031642,34.7416388,55.23377776,1.249668352,0.230255505,0
98.390625,48.1907399,0.301318214,-0.038153401,1.7909699,16.39575722,10.72822455,126.642323,0
105.0234375,45.65075726,0.242213399,0.59663045,2.565217391,16.23221726,8.97853427,98.2443327,0
90.2734375,39.78864372,0.557888036,1.100250996,2.688963211,17.1833097,7.845949012,72.78939348,0
127.03125,52.98922908,-0.158503824,-0.3452826,3.836956522,24.54085404,6.925247062,49.66891223,0
130.5703125,50.14520846,0.05649006,-0.294696858,1.7090301,11.46474684,12.50073723,220.531023,0
103.4375,51.86215956,0.734444631,0.517248223,24.58695652,63.15428073,2.306971682,3.599275025,0
78.0234375,37.83485183,0.648234402,2.557078264,2.274247492,16.44846128,10.57594001,130.4800782,0
64.28125,34.64483581,2.845727763,12.81320802,24.60033445,70.6758993,2.605758081,4.863059303,1
93,43.4964079,0.525602747,1.115279464,21.7826087,66.35519022,2.738351749,5.565650566,0
89.765625,51.70884299,0.569731428,0.248748317,124.7190635,74.0137021,-1.032909402,-0.788346015,0
87.6640625,34.63137968,0.656003701,3.210193233,2.862876254,16.22313864,8.013312562,80.79108804,0
122.453125,43.62837726,0.057882707,0.300493007,1.22909699,13.09647848,13.24418978,197.9976728,0
139.6015625,50.04300336,-0.155640612,-0.147394914,2.72993311,14.55860514,8.588724632,102.6145776,0
115.4140625,43.24160456,0.150226411,0.550815592,2.557692308,19.10854007,8.514768086,78.47748027,0
91.65625,44.60598991,0.458341617,1.125387505,2.255852843,14.84050401,9.397303576,110.8863838,0
102.9140625,45.8474078,0.24832619,0.154434732,6.862040134,31.19324594,5.070586886,26.62127807,0
97.734375,33.23977389,0.703142914,3.559193447,1.455685619,15.1093188,12.2163572,161.1243712,0
146.078125,49.15212505,-0.130417545,-0.240519361,2.405518395,17.8225723,8.612183739,82.88651921,0
129.6875,48.87719784,-0.32398602,0.088377414,1.35367893,12.88965887,14.60267157,251.9237296,0
83.890625,35.33792986,0.869279062,3.443016692,2.301003344,18.12769733,9.698234419,104.8946747,0
112.265625,46.01655347,0.462040265,0.432797488,0.857023411,10.12086453,17.23614664,367.5767427,0
132.8828125,54.33656991,-0.104770976,-0.428742393,3.998327759,20.04647603,6.834366676,55.30202457,0
112.2734375,54.95576557,0.271939512,-0.211663189,1.526755853,13.44616865,11.07194929,149.3998356,0
113.5390625,47.92717495,0.20608472,0.308777675,2.789297659,18.07132152,8.650970204,89.07106631,0
128.6328125,43.82027768,0.173075914,0.175957503,1.994983278,15.98672029,9.534335567,104.7606871,0
143.7890625,57.77118826,-0.265097926,-0.842874556,86.49331104,80.14645325,0.058355689,-1.620984582,0
116.5390625,52.28167436,0.075312344,-0.433520599,2.12541806,16.87023034,9.049086227,91.01578472,0
126.65625,53.05163132,0.001793217,-0.418277969,26.17558528,66.21321549,2.277558858,3.481098451,0
98.0234375,43.88718934,0.804605373,1.78545698,2.140468227,15.29100117,11.01720316,145.7465011,0
110.265625,47.01271177,0.185485687,-0.248816819,5.56187291,27.82747285,5.670989762,33.88556012,0
140.3125,46.1747276,0.129858081,-0.036673105,2.086120401,14.73517989,9.22882344,106.960545,0
115.890625,40.43034797,0.387652308,0.958502623,3.107023411,18.68920022,7.571921854,65.97582862,0
118.8828125,54.18841855,0.317259575,-0.410863164,1.422240803,14.03619808,12.21889763,168.0619107,0
121.53125,53.94469643,-0.146969369,-0.321726037,3.779264214,27.23826073,7.771834751,60.84489864,0
144.234375,46.00262974,-0.211427075,0.116340995,1.217391304,12.91176249,14.15014933,226.0154792,0
121.6796875,53.35859432,-0.217866224,-0.247728426,11.20150502,42.12259577,3.891134318,14.3597952,0
103.6171875,45.86343878,0.175711707,0.036447519,7.164715719,31.84337389,4.966608329,25.53502969,0
120.3203125,49.4007739,0.257645004,-0.141097048,2.913043478,21.40708625,8.728393471,82.03292331,0
136.78125,49.73522669,-0.095077382,-0.057091845,3.086120401,19.24646798,8.870310912,90.63353024,0
113.2421875,45.09915224,0.144102916,0.383379531,0.533444816,8.80994337,23.1664194,612.9764788,0
102.2578125,41.36352675,0.22884818,0.669608585,2.234949833,14.33448315,9.561480443,117.5372805,0
114.859375,45.06917155,0.31617202,0.716276221,1.800167224,11.86980796,11.54810527,191.9985738,0
100.859375,41.68046874,0.463607197,0.958974927,2.4590301,15.07825164,8.517678774,94.02267586,0
120.765625,43.94625346,0.152817433,0.371629745,1.72993311,12.19078303,11.66678235,185.0637312,0
108.375,48.5315619,0.196587533,-0.19329428,1.97993311,13.21622085,10.90544539,153.0105847,0
95.828125,46.05348612,0.419591753,0.716984444,1.593645485,12.00294389,12.92685611,217.550196,0
119.078125,46.8864335,0.262643974,0.906754506,4.627090301,26.75454643,6.197248976,39.58140216,0
125.75,50.9702732,0.096634004,-0.408661026,2.620401338,17.13690843,7.853998783,73.40204569,0
142.5,49.36724623,-0.440381493,0.448518295,3.085284281,17.26774452,8.516880532,91.75234436,0
90.3046875,36.06473316,0.68446409,2.432726486,2.20735786,12.8798985,10.1433209,147.5458625,0
130.875,42.27698842,-0.123096911,0.293654769,2.7090301,15.48417961,8.920315415,105.7627318,0
111.4296875,43.00157766,0.170363794,0.695103185,2.148829431,19.71667012,9.788068999,98.6202991,0
100.5703125,37.71660021,0.22255365,1.333624758,0.640468227,10.11701609,18.72973062,395.7634896,0
122.6015625,47.73303688,0.158492022,-0.387143765,1.868729097,15.24154435,11.34775457,147.8610633,0
108.3671875,51.24007085,0.308468734,0.023256431,2.346153846,13.81079422,9.703320942,130.026488,0
130.109375,48.09710789,-0.111737903,-0.385262601,2.77090301,20.48360196,8.80984589,85.71607659,0
114.6953125,45.41794775,0.265756394,0.246847447,3.467391304,20.93000215,6.895140714,52.49653682,0
130.0078125,44.87404179,-0.022303364,0.474714455,1.721571906,12.44540867,11.56989675,177.323185,0
118.71875,51.87348454,0.145040789,-0.53506982,4.714882943,28.14861086,6.095351509,36.57090034,0
85.234375,42.52985796,0.69883459,1.336030436,2.010033445,13.82668279,9.848366843,126.4292297,0
118.71875,53.88224103,0.057114918,-0.44027594,2.02090301,15.11031004,9.662344584,112.7168847,0
118.6796875,45.42145239,0.13626684,0.11444272,2.412207358,14.18156812,8.978143658,109.686494,0
118.453125,44.20263344,0.127504326,0.139725829,1.50083612,12.02919383,12.90421569,211.2273103,0
114.7890625,51.94252418,0.075054994,-0.593419574,3.761705686,19.78477604,6.818257423,54.8212119,0
112.7265625,54.05317331,0.290899405,-0.578098081,2.502508361,14.61223981,9.298429143,113.4157879,0
93.8671875,37.33115553,0.541728032,1.792380264,2.319397993,14.9638916,9.815651185,122.0932899,0
126.953125,53.26274193,0.065080188,-0.436448406,2.356187291,15.1689555,9.180826835,105.9086644,0
139.9296875,48.02622714,-0.187779132,-0.1255298,2.446488294,17.21994195,8.90638154,91.35731468,0
118.9375,43.61850775,0.525002569,0.783962278,2.038461538,15.76834364,10.20985714,122.4161964,0
128.03125,50.70101353,-0.080792265,-0.205665321,2.106187291,14.92308917,9.806012962,117.6031661,0
128.7578125,58.40654208,-0.062504974,-0.710490125,3.257525084,21.42059074,8.008121837,69.85263064,0
95.2265625,46.97176925,0.498021891,0.487007074,1.357859532,15.49977981,13.34382794,189.4738238,0
142.0546875,48.16772594,-0.031696164,0.058037663,1.683946488,11.40030701,12.5064772,223.5050954,0
103.8046875,47.37072187,0.305756853,-0.033519528,1.095317726,10.25515344,17.02001031,363.1769537,0
120.46875,44.05304641,0.414419567,0.767818114,1.551003344,11.88813132,12.42956615,205.0949377,0
96.2109375,42.77076476,0.375571927,0.406184684,3.190635452,21.5416788,7.951659375,69.14823456,0
105.1796875,48.06204219,0.228270695,-0.188304607,0.856187291,11.53086828,16.85345219,311.7568607,0
99.3359375,48.79793754,0.32766309,-0.100266109,3.415551839,19.89753163,7.119517604,58.84462891,0
115.1015625,44.10797119,0.08770032,0.1826536,2.591973244,15.84643284,8.806037973,96.0018796,0
98.8828125,32.15723604,0.727634374,3.574171074,3.135451505,19.96091618,8.24058017,77.11665748,0
116.0390625,47.71536741,0.17850779,-0.234020006,4.127926421,24.43761129,7.064408269,53.78155009,0
115,53.90095083,0.079762189,-0.391039696,6.06270903,30.85561229,5.938456417,36.29846846,0
128.4765625,43.78836975,-0.089391929,0.098028315,0.658026756,8.786159539,22.32727135,599.4042931,0
107.984375,51.65737247,0.430719135,0.095686889,3.066053512,19.05176415,8.367223215,81.07000154,0
114.4765625,44.47716494,0.113868609,0.250185114,5.25,29.42555157,6.07575629,37.37342487,0
119.2734375,46.62227117,0.004816912,-0.101652875,1.735785953,15.72528874,10.62889956,125.1063471,0
95.5546875,44.51155198,0.599631524,1.1032387,2.036789298,13.03687789,10.08720597,142.424572,0
110.484375,51.4559861,0.235416056,-0.216854964,2.434782609,14.59434516,9.38069941,115.4362863,0
130.9609375,43.10042821,-0.088145963,-0.006333665,5.926421405,29.18519355,5.884034115,36.88443917,0
121.984375,45.51201496,-0.043664827,0.260561909,5.983277592,31.32713444,5.698401481,32.98248781,0
89.3046875,40.43485474,0.66686352,1.346755887,1.063545151,12.03058986,14.83884692,253.9373312,0
102.7890625,44.21037285,0.34302497,0.436236149,1.518394649,13.34287339,12.00633221,171.3676048,0
102.390625,46.00954968,0.667822952,1.14041869,3.275919732,21.20407582,7.420476484,60.46893597,0
85.078125,45.13012599,0.71257925,0.814139581,2.144648829,13.43558819,10.03552048,137.1517909,0
120.71875,43.12571331,0.257893335,0.672588179,2.163879599,16.56919916,9.839099321,111.2696605,0
96.2265625,50.06109,0.458611806,0.062635098,6.199832776,31.37913106,5.177249042,26.37427645,0
126.125,39.72562146,0.094106379,0.258664776,6.007525084,32.22370246,5.694368502,32.58890118,0
132.7109375,55.99890517,-0.192935327,-0.37968659,2.290133779,15.85127163,9.763996354,112.4412893,0
118.7265625,50.1741833,0.197577895,-0.328961814,4.010033445,20.49459264,6.903714029,56.51356522,0
117.1796875,50.07984774,0.043114916,-0.303459599,3.883779264,25.91671839,6.923343822,48.47429241,0
99.3671875,45.24617924,0.503334046,1.229305044,1.39632107,14.70723617,13.05719082,190.2641903,0
110.6796875,47.41455038,0.187796224,-0.054126683,1.306020067,13.02743428,12.28251125,177.1797383,0
115.234375,50.04599203,-0.078936333,-0.161173223,4.744983278,25.98837565,6.20094613,40.42354091,0
127.0546875,52.81191695,-0.033557271,-0.378792045,2.034280936,17.33261069,9.868746762,106.4185002,0
118.7578125,46.03645738,0.215271455,0.029416775,2.287625418,12.91323816,9.985311486,145.0212062,0
141.7578125,56.26690664,-0.290153282,-0.477718868,7.380434783,34.03831579,4.92802771,24.19988923,0
96.2265625,42.80975627,0.4092442,1.376788786,3.525919732,17.62139445,6.816774998,60.33548428,0
106.1171875,46.66463146,0.310722788,0.386882312,8.192307692,34.16296976,4.943242672,25.53359366,0
103.1328125,40.09410241,0.404308298,0.914171869,5.935618729,31.06754486,5.709730611,33.41611141,0
96.171875,36.40915694,0.234191356,2.025831656,2.806856187,14.9904759,7.879364082,86.97075873,0
99.6796875,35.63397553,0.678288175,3.330172851,1.274247492,11.05368652,15.08435519,288.4110025,0
109.171875,40.41138248,0.713795887,2.023741466,3.336956522,23.8079904,7.452664716,56.46362209,0
129.921875,56.17739889,0.043426625,-0.587631006,5.319397993,25.83692734,6.782911777,52.28623601,0
135.953125,46.87730984,0.108746126,-0.011254562,2.201505017,17.19561947,8.98690529,90.15211043,0
124.1328125,50.31236352,-0.001454404,-0.201500057,45.67307692,80.68434911,1.28418567,-0.195102207,0
121.9765625,48.00365625,-0.027234518,-0.186880983,3.994983278,23.57223953,7.246799019,59.09783132,0
93.890625,38.6929488,0.538198328,1.844401244,1.639632107,12.21140707,11.62131882,183.6358405,0
114.9140625,44.52527852,0.450828225,1.031479299,1.536789298,15.46658339,11.40345956,141.021282,0
117.234375,47.79766671,0.639060013,0.466428199,1.717391304,14.2260912,12.04688132,172.3190538,0
132.484375,61.0741077,-0.078899789,-0.683707337,52.30016722,80.74669941,0.988108203,-0.845139788,0
125.5625,49.52110503,-0.022658483,-0.246189947,5.627090301,27.75760588,5.734024817,34.45066566,0
120.625,46.35056634,-0.000839261,-0.384597998,3.163043478,17.94294205,7.31363155,63.72091504,0
93.1484375,51.91114552,0.280704861,-0.098377946,2.096989967,14.02031342,9.972777097,127.989888,0
106.7109375,48.57470927,0.340579156,0.073935319,1.183946488,10.49436589,15.03666955,305.3722247,0
124.9375,46.34040994,0.213579642,0.328890443,4.132943144,20.40992656,6.376476549,48.14747511,0
111.703125,41.67908637,0.318409366,0.555957952,2.685618729,19.48753552,8.555987945,80.95448401,0
146.3515625,51.58088155,-0.127484713,-0.344671241,1.523411371,12.52964193,12.67427176,199.7458726,0
163.796875,56.37310964,-1.014641249,0.543343171,199.3135452,59.31843536,-1.534873625,1.759212753,0
127.015625,52.23653899,0.134263442,-0.429413832,3.004180602,20.40482801,8.37845638,76.5676018,0
139.1640625,51.05324692,-0.106636718,0.032153011,2.941471572,17.94691874,9.053951739,99.08669982,0
148.1640625,50.12403013,-0.180341348,0.141801919,4.107859532,21.66704351,7.891064714,71.48051326,0
104.84375,56.48305021,0.338344682,-0.427984782,0.830267559,10.69572103,16.86397867,332.9113375,0
135.21875,53.05582813,0.083860647,-0.584871783,2.002508361,16.17496808,10.78853027,134.7920801,0
125.6171875,53.30661912,0.120575256,-0.265040232,3.823578595,17.94421342,6.387205826,52.92504973,0
133.3046875,47.95303018,-0.035505885,0.090902875,2.084448161,16.16792292,11.03194773,139.9902635,0
140.9375,48.19195829,-0.242459644,0.027966947,7.991638796,35.78047519,4.778624875,22.63805565,0
